Frame,Object.ID,Transformed.X,Transformed.Y,Spiel läuft,Game,Spieler schlägt,Speed
3964,0,0.8532207103831312,-10.875090564694364,Ja,2,Nein,3.253082037959704
3965,0,0.9306511396240011,-10.92180463509035,Ja,2,Nein,2.7129150688600308
3966,0,1.004031343540106,-10.96436314727428,Ja,2,Nein,2.54485621548075
3967,0,1.0710428860958137,-10.994482470323625,Ja,2,Nein,2.2040754095496773
3968,0,1.1328158162194193,-11.017104327769811,Ja,2,Nein,1.9735447796627987
3969,0,1.1854654753059783,-11.032143551743289,Ja,2,Nein,1.6426650217526968
3970,0,1.2277808709817144,-11.038393860523081,Ja,2,Nein,1.2832354281008482
3971,0,1.268695893482483,-11.038561481167253,Ja,2,Nein,1.227460975602434
3972,0,1.3052553810934702,-11.035516371780183,Ja,2,Nein,1.1005825471092259
3973,0,1.3377838711041716,-11.02971764052948,Ja,2,Nein,0.9912392001150715
3974,0,1.3665848170713681,-11.02267878779811,Ja,2,Nein,0.889458229902537
3975,0,1.3943626984226953,-11.015435816229768,Ja,2,Nein,0.8611992780752891
3976,0,1.4195801771435925,-11.008877886560757,Ja,2,Nein,0.7816872182173239
3977,0,1.4418330195361164,-11.003700076536976,Ja,2,Nein,0.6854187333812737
3978,0,1.4608743254704082,-11.000411858282474,Ja,2,Nein,0.5796941778863071
3979,0,1.477801322581861,-10.999297433336686,Ja,2,Nein,0.5089092814577385
3980,0,1.4942776298635467,-11.001711537813286,Ja,2,Nein,0.4995667541560632
3981,0,1.5079076725992027,-11.008056174638753,Ja,2,Nein,0.4510312996684326
3982,0,1.5221263783794639,-11.017719539835156,Ja,2,Nein,0.5157489688658727
3983,0,1.5368737912762445,-11.030063848977303,Ja,2,Nein,0.5769586985309479
3984,0,1.5510800291496942,-11.041110245739983,Ja,2,Nein,0.5398667135136467
3985,0,1.562138065916756,-11.049972456073203,Ja,2,Nein,0.42513180805337164
3986,0,1.5728484414491042,-11.057313379289175,Ja,2,Nein,0.389539687241299
3987,0,1.5817036445446069,-11.066005810512861,Ja,2,Nein,0.3722575508931966
3988,0,1.5888084799945668,-11.08006998764707,Ja,2,Nein,0.47270687398225003
3989,0,1.5947551760133172,-11.104274818962496,Ja,2,Nein,0.7477388229140582
3990,0,1.598733873611793,-11.138855750451032,Ja,2,Nein,1.0442718858015154
3991,0,1.6021850435253822,-11.180267161235207,Ja,2,Nein,1.246649094660288
3992,0,1.6054312607753725,-11.23361476700719,Ja,2,Nein,1.6033884342957212
3993,0,1.6077302086136442,-11.295399025469061,Ja,2,Nein,1.8548104429730328
3994,0,1.609561848950745,-11.359705871876846,Ja,2,Nein,1.929987787815002
3995,0,1.6110906398595035,-11.422224224974965,Ja,2,Nein,1.876111272864529
3996,0,1.612740110895788,-11.478286258528913,Ja,2,Nein,1.6825888163223863
3997,0,1.6141588482132774,-11.527410756965235,Ja,2,Nein,1.474349431436337
3998,0,1.6149651970579986,-11.56798871347989,Ja,2,Nein,1.2175790233196968
3999,0,1.614710574499591,-11.601622755522651,Ja,2,Nein,1.009050174720437
4000,0,1.612913319822357,-11.628118417272002,Ja,2,Nein,0.7966964254468427
4001,0,1.6092634032037565,-11.648435930799355,Nein,Spiel läuft nicht,Nein,0.6192825869756083
4002,0,1.6047311904683543,-11.66503232210653,Nein,Spiel läuft nicht,Nein,0.5161230870924417
4003,0,1.599323250075264,-11.678173177022686,Nein,Spiel läuft nicht,Nein,0.4263039977532469
4004,0,1.5933087212653803,-11.688061445858153,Nein,Spiel läuft nicht,Nein,0.3472134439083049
4005,0,1.5871955628332883,-11.697294336978715,Nein,Spiel läuft nicht,Nein,0.3321976610603931
4006,0,1.580536200611188,-11.705659060311561,Nein,Spiel läuft nicht,Nein,0.32075556343761236
4007,0,1.573249698871122,-11.714742400951476,Nein,Spiel läuft nicht,Nein,0.34934247710498045
4008,0,1.5641818598409611,-11.725126041536903,Nein,Spiel läuft nicht,Nein,0.413571187144147
4009,0,1.5553365308024656,-11.736447545920466,Nein,Spiel läuft nicht,Nein,0.4310158658050317
4010,0,1.5452975877308646,-11.749588260757452,Nein,Spiel läuft nicht,Nein,0.4960976597199857
4011,0,1.5354352824772886,-11.762933168797044,Nein,Spiel läuft nicht,Nein,0.49781168321956026
4012,0,1.5260349380545946,-11.77557250956654,Nein,Spiel läuft nicht,Nein,0.4725541972276319
4013,0,1.5166729425035421,-11.788002676539204,Nein,Spiel läuft nicht,Nein,0.4668408834920054
4014,0,1.506319191022391,-11.7999460565983,Nein,Spiel läuft nicht,Nein,0.47419410294994363
4015,0,1.4957224163132317,-11.814506737446276,Nein,Spiel läuft nicht,Nein,0.5402541576831956
4016,0,1.4929836802019063,-11.829278128772689,Nein,Spiel läuft nicht,Nein,0.4506941418356223
4017,0,1.4905330041728408,-11.846566132823504,Nein,Spiel läuft nicht,Nein,0.5238251686912363
4018,0,1.4900157826664653,-11.86611680982639,Nein,Spiel läuft nicht,Nein,0.5867255239224409
4019,0,1.4893945442912975,-11.888066271556951,Nein,Spiel läuft nicht,Nein,0.6587475439363062
4020,0,1.4881052450505095,-11.910189236809746,Nein,Spiel läuft nicht,Nein,0.6648150838374433
4021,0,1.4863098619423805,-11.934216227770225,Nein,Spiel läuft nicht,Nein,0.7228192897314721
4022,0,1.4847979454955635,-11.958058947342673,Nein,Spiel läuft nicht,Nein,0.7167182508889354
4023,0,1.4834914745170067,-11.98047231962498,Nein,Spiel läuft nicht,Nein,0.6735425087808274
4024,0,1.4815104516938409,-12.002145761467034,Nein,Spiel läuft nicht,Nein,0.6529136845220306
4025,0,1.480208176755037,-12.023088832831565,Nein,Spiel läuft nicht,Nein,0.6295056333159152
4026,0,1.4796222622331325,-12.044155230636566,Nein,Spiel läuft nicht,Nein,0.6322363253364733
4027,0,1.4796805283700722,-12.064413983583378,Nein,Spiel läuft nicht,Nein,0.6077651020850331
4028,0,1.4803088526502757,-12.0864789944169,Nein,Spiel läuft nicht,Nein,0.6622186534945131
4029,0,1.481659203369734,-12.111510132312466,Nein,Spiel läuft nicht,Nein,0.7520260502609721
4030,0,1.4841190736515881,-12.137481068103874,Nein,Spiel läuft nicht,Nein,0.7826151167186116
4031,0,1.485899848959134,-12.165564145843614,Nein,Spiel läuft nicht,Nein,0.844184443370669
4032,0,1.4875524120417312,-12.193163811015094,Nein,Spiel läuft nicht,Nein,0.829472865190749
4033,0,1.4892406100855133,-12.21976635321413,Nein,Spiel läuft nicht,Nein,0.7996816477060642
4034,0,1.4910620877509528,-12.246465034068478,Nein,Spiel läuft nicht,Nein,0.8028222756147517
4035,0,1.4949540209191614,-12.272353977297715,Nein,Spiel läuft nicht,Nein,0.785395488133982
4036,0,1.5009604919897415,-12.297135874565924,Nein,Spiel läuft nicht,Nein,0.7649824274062785
4037,0,1.5093683903228126,-12.320068757654221,Nein,Spiel läuft nicht,Nein,0.7327679666911405
4038,0,1.5210713759775896,-12.342228035826029,Nein,Spiel läuft nicht,Nein,0.7517939439090474
4039,0,1.5359260217213444,-12.362455142096834,Nein,Spiel läuft nicht,Nein,0.7528722968981054
4040,0,1.5515832244756014,-12.381807417764769,Nein,Spiel läuft nicht,Nein,0.7467882661464832
4041,0,1.5677410791345399,-12.399675557083084,Nein,Spiel läuft nicht,Nein,0.7227115627207636
4042,0,1.5826133770686353,-12.414764261185585,Nein,Spiel läuft nicht,Nein,0.6355854101535061
4043,0,1.5952008563376867,-12.429489926428671,Nein,Spiel läuft nicht,Nein,0.5811719763376445
4044,0,1.6058373218845845,-12.443618996227507,Nein,Spiel läuft nicht,Nein,0.5305549089770466
4045,0,1.614405170390503,-12.457179804866119,Nein,Spiel läuft nicht,Nein,0.4812205347427332
4046,0,1.6212996579035004,-12.470180455190441,Nein,Spiel läuft nicht,Nein,0.44147002189272333
4047,0,1.6270295754482909,-12.482886017373227,Nein,Spiel läuft nicht,Nein,0.4181350725610888
4048,0,1.6306146717578882,-12.494580442663636,Nein,Spiel läuft nicht,Nein,0.3669485639430281
4049,0,1.632703946764751,-12.505148939907102,Nein,Spiel läuft nicht,Nein,0.3231909399031631
4050,0,1.634379649238578,-12.515050505853596,Nein,Spiel läuft nicht,Nein,0.3012707889527433
4051,0,1.6348121754342064,-12.52532979005253,Nein,Spiel läuft nicht,Nein,0.308651399311768
4052,0,1.63455462103232,-12.535889444643644,Nein,Spiel läuft nicht,Nein,0.31688385162109034
4053,0,1.6337360736997533,-12.546342498397578,Nein,Spiel läuft nicht,Nein,0.3145516130406426
4054,0,1.630780503124331,-12.555954610761459,Nein,Spiel läuft nicht,Nein,0.3016874067142204
4055,0,1.6261117779336443,-12.563962043690525,Nein,Spiel läuft nicht,Nein,0.2780726151883342
4056,0,1.6191613545531185,-12.570879818587857,Nein,Spiel läuft nicht,Nein,0.2941897265861616
4057,0,1.6094988809332398,-12.576407131294232,Nein,Spiel läuft nicht,Nein,0.33395078078665846
4058,0,1.5975839599928217,-12.580733931361436,Nein,Spiel läuft nicht,Nein,0.38028658384720376
4059,0,1.5831679938039227,-12.584804514166446,Nein,Spiel läuft nicht,Nein,0.4493893111531795
4060,0,1.5671086607196874,-12.588764371019156,Nein,Spiel läuft nicht,Nein,0.4962100168919722
4061,0,1.5486921683547452,-12.59268229400667,Nein,Spiel läuft nicht,Nein,0.5648589030967405
4062,0,1.5270834398381876,-12.59636473028209,Nein,Spiel läuft nicht,Nein,0.657607585511558
4063,0,1.5038477076075347,-12.599437672760644,Nein,Spiel läuft nicht,Nein,0.7031415255793029
4064,0,1.481284182292416,-12.601519468919705,Nein,Spiel läuft nicht,Nein,0.6797807697371939
4065,0,1.4586810204076404,-12.60229814262163,Nein,Spiel läuft nicht,Nein,0.6784971141656413
4066,0,1.4372979724576924,-12.601062031282835,Nein,Spiel läuft nicht,Nein,0.6425624014712521
4067,0,1.4169712602559608,-12.598420664432274,Nein,Spiel läuft nicht,Nein,0.6149283234606641
4068,0,1.3980116273965897,-12.593559365007387,Nein,Spiel läuft nicht,Nein,0.587188146367493
4069,0,1.3796291553041984,-12.587925424291493,Nein,Spiel läuft nicht,Nein,0.5767936471529299
4070,0,1.3633458418976527,-12.58182027354516,Nein,Spiel läuft nicht,Nein,0.5217060906469378
4071,0,1.351843501823017,-12.574744091044984,Nein,Spiel läuft nicht,Nein,0.40514018237091143
4072,0,1.339892019733154,-12.567882528733648,Nein,Spiel läuft nicht,Nein,0.41343326589305196
4073,0,1.3312796612832296,-12.55907153639746,Nein,Spiel läuft nicht,Nein,0.3696291027726663
4074,0,1.3241638656724157,-12.54963283288178,Nein,Spiel läuft nicht,Nein,0.3546143033051406
4075,0,1.3163097038503426,-12.540732143913736,Nein,Spiel läuft nicht,Nein,0.35611670815879315
4076,0,1.308757863162016,-12.53161981962735,Nein,Spiel läuft nicht,Nein,0.35504686523600787
4077,0,1.3015363013477006,-12.522175233707742,Nein,Spiel läuft nicht,Nein,0.35667357963235213
4078,0,1.2951722672563697,-12.511142678330927,Nein,Spiel läuft nicht,Nein,0.38209473596517746
4079,0,1.2902735221796042,-12.499813934290927,Nein,Spiel läuft nicht,Nein,0.3702760191612113
4080,0,1.286377669859174,-12.488842956181252,Nein,Spiel läuft nicht,Nein,0.34926497589512245
4081,0,1.2835972679851424,-12.477304033747785,Nein,Spiel läuft nicht,Nein,0.3560753136009345
4082,0,1.2817080341581937,-12.465680971371407,Nein,Spiel läuft nicht,Nein,0.3532680357918829
4083,0,1.2804121708883656,-12.453158273331509,Nein,Spiel läuft nicht,Nein,0.37768704641714945
4084,0,1.279428168964455,-12.43983536002359,Nein,Spiel läuft nicht,Nein,0.4007760608081758
4085,0,1.2783315687072803,-12.42532431988247,Nein,Spiel läuft nicht,Nein,0.4365724868691282
4086,0,1.278111668276865,-12.40801796044842,Nein,Spiel läuft nicht,Nein,0.5192326932636747
4087,0,1.2779696771232743,-12.388103791493954,Nein,Spiel läuft nicht,Nein,0.5974402547295072
4088,0,1.2783134771905948,-12.366756820238765,Nein,Spiel läuft nicht,Nein,0.6404921874859659
4089,0,1.2795289816815838,-12.345344930604256,Nein,Spiel läuft nicht,Nein,0.6433908780820564
4090,0,1.281061540775516,-12.322337025547416,Nein,Spiel läuft nicht,Nein,0.6917667159041829
4091,0,1.2831529930917331,-12.29647964564672,Nein,Spiel läuft nicht,Nein,0.7782547406267029
4092,0,1.2856880498251975,-12.27049361680471,Nein,Spiel läuft nicht,Nein,0.7832816778513713
4093,0,1.2882297679357284,-12.245209084937255,Nein,Spiel läuft nicht,Nein,0.7623589013311357
4094,0,1.291169110515366,-12.22126096006729,Nein,Spiel läuft nicht,Nein,0.7238350486326792
4095,0,1.293759890840375,-12.198724345943578,Nein,Spiel läuft nicht,Nein,0.68055125227143
4096,0,1.2961298184391576,-12.178119622810627,Nein,Spiel läuft nicht,Nein,0.6222170481336459
4097,0,1.2979153397108878,-12.160463830932397,Nein,Spiel läuft nicht,Nein,0.5323753992750401
4098,0,1.2992271527650952,-12.14628866146893,Nein,Spiel läuft nicht,Nein,0.4270721888937264
4099,0,1.299537878787356,-12.133732232497643,Nein,Spiel läuft nicht,Nein,0.3768081915971252
4100,0,1.2991191992916074,-12.121631346002548,Nein,Spiel läuft nicht,Nein,0.36324381872041184
4101,0,1.2978818509903864,-12.109338444917412,Nein,Spiel läuft nicht,Nein,0.3706505134445664
4102,0,1.2956868095658076,-12.096869777718943,Nein,Spiel läuft nicht,Nein,0.3798121663475459
4103,0,1.291728628593481,-12.084667441957228,Nein,Spiel läuft nicht,Nein,0.38484772987013743
4104,0,1.2851677161191912,-12.073634453250929,Nein,Spiel läuft nicht,Nein,0.3850911204633985
4105,0,1.2766638141004802,-12.064261409152763,Nein,Spiel läuft nicht,Nein,0.37967522264296827
4106,0,1.2669508102443843,-12.055514164570084,Nein,Spiel läuft nicht,Nein,0.3921365304686226
4107,0,1.258190043334644,-12.046756866902644,Nein,Spiel läuft nicht,Nein,0.371614274960822
4108,0,1.2510079206719933,-12.037655446221569,Nein,Spiel läuft nicht,Nein,0.34781729387673727
4109,0,1.245434352592484,-12.027362344130285,Nein,Spiel läuft nicht,Nein,0.3511571594295967
4110,0,1.2410318542646128,-12.016302906212744,Nein,Spiel läuft nicht,Nein,0.35710480635379493
4111,0,1.2375125181455824,-12.004921483597933,Nein,Spiel läuft nicht,Nein,0.3573936998746267
4112,0,1.2347087478112508,-11.991193122210326,Nein,Spiel läuft nicht,Nein,0.4203523891079503
4113,0,1.2327962611501488,-11.97661006509302,Nein,Spiel läuft nicht,Nein,0.44123785434158286
4114,0,1.2314882497075288,-11.962079997137998,Nein,Spiel läuft nicht,Nein,0.437664702529708
4115,0,1.2310402888445282,-11.948052367677093,Nein,Spiel läuft nicht,Nein,0.42104340810005786
4116,0,1.2310088554484107,-11.9339056446603,Nein,Spiel läuft nicht,Nein,0.424402738156854
4117,0,1.2321003062301972,-11.92050509061519,Nein,Spiel läuft nicht,Nein,0.4033478674450374
4118,0,1.2353758716926138,-11.907964122017376,Nein,Spiel läuft nicht,Nein,0.38885048569207015
4119,0,1.2403804014675064,-11.895952169575773,Nein,Spiel läuft nicht,Nein,0.3903832575231563
4120,0,1.2477770789931912,-11.883451342971753,Nein,Spiel läuft nicht,Nein,0.43575607142353473
4121,0,1.2578323816277968,-11.871514517962687,Nein,Spiel läuft nicht,Nein,0.4682277353313335
4122,0,1.2709439389680326,-11.859096918326468,Nein,Spiel läuft nicht,Nein,0.5417552445067303
4123,0,1.2865137725469038,-11.84627347932647,Nein,Spiel läuft nicht,Nein,0.605123355122224
4124,0,1.3045775202653904,-11.832750632334726,Nein,Spiel läuft nicht,Nein,0.6769414562274447
4125,0,1.3236203121183627,-11.819275599484012,Nein,Spiel läuft nicht,Nein,0.6998456892023419
4126,0,1.3422633263667911,-11.806172496946052,Nein,Spiel läuft nicht,Nein,0.6836138886452262
4127,0,1.3596903739210862,-11.793708226794038,Nein,Spiel läuft nicht,Nein,0.6427705774176704
4128,0,1.375377908561171,-11.781556048158489,Nein,Spiel läuft nicht,Nein,0.5953123296276919
4129,0,1.3907330189965372,-11.768916201423252,Nein,Spiel läuft nicht,Nein,0.5966495016132236
4130,0,1.4050331839727945,-11.756623040359601,Nein,Spiel läuft nicht,Nein,0.5657339255838705
4131,0,1.418006761484764,-11.745624183422091,Nein,Spiel läuft nicht,Nein,0.5102545547585101
4132,0,1.4299615136355732,-11.73637140065232,Nein,Spiel läuft nicht,Nein,0.4535163494017174
4133,0,1.4384258388052666,-11.728405333935275,Nein,Spiel läuft nicht,Nein,0.34870147342226343
4134,0,1.4450648912488062,-11.72091774494344,Nein,Spiel läuft nicht,Nein,0.3002114348802109
4135,0,1.4502414805034003,-11.714419218400387,Nein,Spiel läuft nicht,Nein,0.24924913477761987
4136,0,1.4535169150596872,-11.70888824625533,Nein,Spiel läuft nicht,Nein,0.19284219445369277
4137,0,1.4553918178659861,-11.704256760256714,Nein,Spiel läuft nicht,Nein,0.14989773440452428
4138,0,1.4564566986652903,-11.700295149938075,Nein,Spiel läuft nicht,Nein,0.12306703331974611
4139,0,1.456441510138665,-11.697244144494594,Nein,Spiel läuft nicht,Nein,0.0915312974711084
4140,0,1.4561096157807647,-11.695271639771523,Nein,Spiel läuft nicht,Nein,0.060006965200784995
4141,0,1.4555111093634325,-11.693623639936934,Nein,Spiel läuft nicht,Nein,0.05259944912024031
4142,0,1.454686611144603,-11.692484896819826,Nein,Spiel läuft nicht,Nein,0.04217676943120691
4143,0,1.453580826476907,-11.691702135852367,Nein,Spiel läuft nicht,Nein,0.040643905042945565
4144,0,1.4518406879206607,-11.691194058249177,Nein,Spiel läuft nicht,Nein,0.0543838444872938
4145,0,1.4499936213080977,-11.690710878961522,Nein,Spiel läuft nicht,Nein,0.057276570827328274
4146,0,1.447366716295389,-11.690462374143873,Nein,Spiel läuft nicht,Nein,0.07915899273721227
4147,0,1.4446548233914338,-11.690102004574467,Nein,Spiel läuft nicht,Nein,0.08207195875674549
4148,0,1.441169202143919,-11.689386827972097,Nein,Spiel läuft nicht,Nein,0.10674703625081486
4149,0,1.4379060846763931,-11.688426855559152,Nein,Spiel läuft nicht,Nein,0.10204182660281584
4150,0,1.434924766715197,-11.687229076655965,Ja,2,Nein,0.09638795556501363
4151,0,1.4307706193381027,-11.685788811448433,Ja,2,Nein,0.13190213746859591
4152,0,1.4265560432254043,-11.684414742060444,Ja,2,Nein,0.13298739279895047
4153,0,1.4237235856915045,-11.683140930269719,Ja,2,Nein,0.09317119159687545
4154,0,1.42062345276103,-11.681944217635351,Ja,2,Nein,0.09969278200692867
4155,0,1.417174161195332,-11.680564345696242,Ja,2,Nein,0.11145175183093156
4156,0,1.413739779150319,-11.67884486498081,Ja,2,Nein,0.1152234115345617
4157,0,1.4106068850983657,-11.676945342688608,Ja,2,Nein,0.10991309781551847
4158,0,1.407710906243141,-11.675242023365664,Ja,2,Nein,0.10079281334123584
4159,0,1.405029229684645,-11.673877965304541,Ja,2,Nein,0.09025984269125988
4160,0,1.4025688830865606,-11.6730739000112,Ja,2,Nein,0.07765206849012286
4161,0,1.4005484660182137,-11.672923583208597,Ja,2,Nein,0.060780031622985106
4162,0,1.3994826513864034,-11.673342095307092,Ja,2,Nein,0.034351155517258494
4163,0,1.3989275844733036,-11.6742832350476,Ja,2,Nein,0.03277894080448123
4164,0,1.3989721587516661,-11.675503629649505,Ja,2,Nein,0.0366362507031657
4165,0,1.3992459942857214,-11.676816667714814,Ja,2,Nein,0.040238655228462636
4166,0,1.3995326345795698,-11.677840185558292,Ja,2,Nein,0.03188692977660906
4167,0,1.3998404844655057,-11.678621286085516,Ja,2,Nein,0.02518731083919129
4168,0,1.399974957189702,-11.679165296771805,Ja,2,Nein,0.01681152837532362
4169,0,1.400015518942015,-11.679533718203281,Ja,2,Nein,0.011119426524311934
4170,0,1.4000044575394726,-11.679906621138382,Ja,2,Nein,0.011192008678967977
4171,0,1.3999156369605896,-11.680297995103427,Ja,2,Nein,0.012039784390628958
4172,0,1.399816823730091,-11.680633012256594,Ja,2,Nein,0.010478573027576253
4173,0,1.399959554747355,-11.681306397810737,Ja,2,Nein,0.020650380699519078
4174,0,1.4000686305343177,-11.681609719822678,Ja,2,Nein,0.009670139254772926
4175,0,1.4002161778092392,-11.681538918846496,Ja,2,Nein,0.004909651607661436
4176,0,1.400309919712737,-11.681491906227617,Ja,2,Nein,0.0031461019889248774
4177,0,1.4003610210799373,-11.681528907990604,Ja,2,Nein,0.0018927314057955676
4178,0,1.4003708952417524,-11.681711498615002,Ja,2,Nein,0.005485722529496792
4179,0,1.4003660260765953,-11.68231508950856,Ja,2,Nein,0.018108315990171934
4180,0,1.4003707151060665,-11.68263131784724,Ja,2,Nein,0.009487893036081637
4181,0,1.4003890789035816,-11.68305103897698,Ja,2,Nein,0.012603680027212622
4182,0,1.4004227669654996,-11.683450129506621,Ja,2,Nein,0.012015295365827211
4183,0,1.400768953745044,-11.68384787441894,Ja,2,Nein,0.015819028776938745
4184,0,1.4014739474551499,-11.684219128963527,Ja,2,Nein,0.02390316843744913
4185,0,1.40257773318187,-11.684500373402901,Ja,2,Nein,0.03417158510621669
4186,0,1.404329345505974,-11.684558917338489,Ja,2,Nein,0.0525777121384349
4187,0,1.4067247453054137,-11.684592398532152,Ja,2,Nein,0.07186901328483901
4188,0,1.41003916867113,-11.684602627285301,Ja,2,Nein,0.0994331744798357
4189,0,1.414559386694232,-11.684586734587835,Ja,2,Nein,0.13560737885081617
4190,0,1.4194384532940365,-11.685032904953543,Ja,2,Nein,0.14698273025259234
4191,0,1.4230190135280412,-11.685719250361718,Ja,2,Nein,0.10937245287453538
4192,0,1.4254628654086807,-11.686300282629269,Ja,2,Nein,0.0753592028845625
4193,0,1.4277805107608337,-11.686918569354948,Ja,2,Nein,0.07196097976095324
4194,0,1.4294804148803295,-11.688039307436627,Ja,2,Nein,0.06108318162051741
4195,0,1.4306461273221682,-11.689732126998209,Ja,2,Nein,0.06166093746139089
4196,0,1.43121566774143,-11.69222684821287,Ja,2,Nein,0.07676724044311332
4197,0,1.431395737025541,-11.696092026906456,Ja,2,Nein,0.11608112745999986
4198,0,1.4306713866082985,-11.701532163583469,Ja,2,Nein,0.16464444579877757
4199,0,1.427889174862099,-11.706985894602694,Ja,2,Nein,0.18367225105516471
4200,0,1.4199185726438315,-11.711970339770769,Ja,2,Nein,0.2820242436739419
4201,0,1.4039586944214906,-11.717403992281572,Ja,2,Nein,0.5057846016162355
4202,0,1.378618125910352,-11.723389807821027,Ja,2,Nein,0.7811382464878304
4203,0,1.3451093787551431,-11.724408149362292,Ja,2,Nein,1.0057265233977615
4204,0,1.3066586156396542,-11.72281710226132,Ja,2,Nein,1.1545100058192896
4205,0,1.2619867980761135,-11.71135341740109,Ja,2,Nein,1.383578194213988
4206,0,1.2129483092680036,-11.689155268028333,Ja,2,Nein,1.6148616343645439
4207,0,1.1577449276676037,-11.650560637530427,Ja,2,Nein,2.0207085289695645
4208,0,1.1022660490024172,-11.594642344115192,Ja,2,Nein,2.3631092579009034
4209,0,1.0418331367764804,-11.518571966247634,Ja,2,Nein,2.9146106673308303
4210,0,0.9789504575396142,-11.429317659568476,Ja,2,Nein,3.2754398709036865
4211,0,0.9147010552335666,-11.33230846237755,Ja,2,Nein,3.4906866133585925
4212,0,0.8520140792651478,-11.238438684355568,Ja,2,Nein,3.386306684836041
4213,0,0.7859239815672711,-11.152992690164226,Ja,2,Nein,3.2406831136900225
4214,0,0.713170902734243,-11.077647729291424,Ja,2,Nein,3.1421149322944673
4215,0,0.643914708671161,-11.015801054054995,Ja,2,Nein,2.7855499436400875
4216,0,0.598115193447473,-10.95685815283711,Ja,2,Nein,2.2393470206369295
4217,0,0.5561170286514674,-10.901654690738376,Ja,2,Nein,2.0808991485718424
4218,0,0.5134652140998208,-10.850645523385644,Ja,2,Nein,1.9947433906922212
4219,0,0.4714896916939645,-10.803162721525794,Ja,2,Nein,1.9012903140592967
4220,0,0.4215347334575582,-10.75547125029847,Ja,2,Nein,2.071950011994741
4221,0,0.36270155106264035,-10.694357891470428,Ja,2,Nein,2.5449100927464587
4222,0,0.31874712679127926,-10.632698124839507,Ja,2,Nein,2.2716792050388235
4223,0,0.26964145012758717,-10.556075561094993,Ja,2,Nein,2.7302282468400234
4224,0,0.22349083796261793,-10.47039681417794,Ja,2,Nein,2.919529758168247
4225,0,0.17247590972417734,-10.376928677120155,Ja,2,Nein,3.1945162377742813
4226,0,0.124377015477412,-10.284169480093375,Ja,2,Nein,3.1346443234812185
4227,0,0.07859157960740752,-10.19393228788871,Ja,2,Nein,3.0356467672160266
4228,0,0.03509619097035935,-10.110049089205036,Ja,2,Nein,2.834680911263796
4229,0,-0.006969360239790889,-10.022179141475885,Ja,2,Nein,2.9225972150270456
4230,0,-0.05021231343054011,-9.924924873057925,Ja,2,Nein,3.1930410510284446
4231,0,-0.0875259702097422,-9.800525504017745,Ja,2,Nein,3.8962495813086613
4232,0,-0.11101847558972916,-9.657805312991925,Ja,2,Nein,4.339222932960196
4233,0,-0.1405753220997565,-9.512768832505804,Ja,2,Nein,4.440525764217175
4234,0,-0.16896495407603349,-9.371689560657337,Ja,2,Nein,4.317221205143169
4235,0,-0.19371085423196027,-9.240820967149151,Ja,2,Nein,3.995629300523781
4236,0,-0.21483696949777942,-9.119884569993651,Ja,2,Nein,3.683033045311941
4237,0,-0.2343426656344614,-8.99073839755081,Ja,2,Nein,3.9183268667342324
4238,0,-0.25388480214447257,-8.853800915138802,Ja,2,Nein,4.149746048837637
4239,0,-0.2719105033379118,-8.733548834772806,Ja,2,Nein,3.6478678515371805
4240,0,-0.28677068361891656,-8.627054436835378,Ja,2,Ja,3.225785729870382
4241,0,-0.29649383959823045,-8.527323373410782,Ja,2,Nein,3.00611747884192
4242,0,-0.301388809710376,-8.426333345626224,Ja,2,Nein,3.0332576217479708
4243,0,-0.30261712411106,-8.323632044070393,Ja,2,Nein,3.0812593996247277
4244,0,-0.30267151526485536,-8.232937356945149,Ja,2,Nein,2.7208411030468653
4245,0,-0.3029250734099068,-8.139609494259398,Ja,2,Nein,2.7998462137590603
4246,0,-0.3043023785382271,-8.035335240937439,Ja,2,Nein,3.1285004695127907
4247,0,-0.30631285161995114,-7.935392806081227,Ja,2,Nein,2.9988796338466885
4248,0,-0.3082535379640054,-7.842010533518722,Ja,2,Nein,2.8020730866952044
4249,0,-0.310491740303686,-7.7540170615365875,Ja,2,Nein,2.6406579852501912
4250,0,-0.3124412454660076,-7.676598865721074,Ja,2,Nein,2.3232821293025174
4251,0,-0.3133861452681693,-7.613533960524638,Ja,2,Nein,1.8921595051063762
4252,0,-0.31465130789474605,-7.557877672554039,Ja,2,Nein,1.670119973063063
4253,0,-0.31567442324395945,-7.510284235932296,Ja,2,Nein,1.4281329689622877
4254,0,-0.31701375715638747,-7.454938539908159,Ja,2,Nein,1.660856976188087
4255,0,-0.3178944436072377,-7.408172507843517,Ja,2,Nein,1.4032297129573197
4256,0,-0.31867106289626473,-7.372736083876163,Ja,2,Nein,1.0633479924289875
4257,0,-0.31773858369687724,-7.337942689098559,Ja,2,Nein,1.0441766391979586
4258,0,-0.3155625713467635,-7.309774829663415,Ja,2,Nein,0.8475535389668646
4259,0,-0.3127357303738872,-7.283264801530697,Ja,2,Nein,0.7998095769213498
4260,0,-0.3092978391064348,-7.262388378395757,Ja,2,Nein,0.6347280719712104
4261,0,-0.3051474538875747,-7.251446874688524,Ja,2,Nein,0.3510669177753665
4262,0,-0.291778199717721,-7.24262223153998,Ja,2,Nein,0.4805727368271779
4263,0,-0.28200171416479347,-7.237034767595956,Ja,2,Nein,0.33781574975588535
4264,0,-0.2686960600705685,-7.225688356871469,Ja,2,Nein,0.5245982467408045
