Frame,Object ID,Position X,Position Y,Position Z,Velocity X,Velocity Y,Velocity Z,Bounding Box X1,Bounding Box Y1,Bounding Box Z1,Bounding Box X2,Bounding Box Y2,Bounding Box Z2,Bounding Box X3,Bounding Box Y3,Bounding Box Z3,Bounding Box X4,Bounding Box Y4,Bounding Box Z4,Bounding Box X5,Bounding Box Y5,Bounding Box Z5,Bounding Box X6,Bounding Box Y6,Bounding Box Z6,Bounding Box X7,Bounding Box Y7,Bounding Box Z7,Bounding Box X8,Bounding Box Y8,Bounding Box Z8
160,7,5.415539741516113,-2.834599494934082,14.900484085083008,0.03822241351008415,-0.010927200317382812,0.044511470943689346,5.192655,-3.2762332,14.5106945,5.192655,-3.416727,14.990503,5.6919107,-3.3913808,14.997925,5.6919107,-3.250887,14.518117,5.1390977,-2.3046088,14.795198,5.1390977,-2.4451027,15.275007,5.638354,-2.4197564,15.282429,5.638354,-2.2792625,14.802621
160,4,-0.6763848066329956,-6.708240509033203,25.533536911010742,0.5193681120872498,-0.05221261456608772,0.27608442306518555,-0.959631,-7.34739,24.993544,-0.959631,-7.5400743,25.651588,-0.27490994,-7.505312,25.661768,-0.27490994,-7.312628,25.003721,-1.0376602,-5.9317975,25.408047,-1.0376602,-6.1244817,26.066093,-0.35293916,-6.0897193,26.076271,-0.35293916,-5.897035,25.418224
161,0,1.8407648801803589,-0.09793676435947418,4.29223108291626,0.001193750649690628,-0.07164061069488525,0.24489352107048035,1.4895055,-0.81958455,3.611636,1.4895055,-1.0607755,4.43536,2.3466182,-1.0172977,4.4480906,2.3466182,-0.7761068,3.6243663,1.3993565,0.8172625,4.090914,1.3993565,0.57607156,4.9146376,2.256469,0.61954933,4.927368,2.256469,0.86074024,4.1036444
161,3,-7.62540864944458,-3.6493475437164307,13.88211727142334,0.10781871527433395,0.03189986199140549,-0.08866257220506668,-7.817559,-4.209533,13.45766,-7.817559,-4.350002,13.937394,-7.3183794,-4.324681,13.944808,-7.3183794,-4.184212,13.465074,-7.8840065,-3.0030289,13.810931,-7.8840065,-3.1434975,14.290665,-7.384827,-3.1181762,14.2980795,-7.384827,-2.9777074,13.818345
161,1,-8.369230270385742,-3.6009409427642822,13.918875694274902,-0.044705819338560104,-0.03259842470288277,0.10292573273181915,-8.712061,-4.272961,13.284927,-8.712061,-4.502517,14.068914,-7.8962946,-4.461137,14.081031,-7.8962946,-4.2315807,13.297044,-8.794853,-2.7696939,13.725092,-8.794853,-2.9992497,14.50908,-7.9790864,-2.957869,14.521196,-7.9790864,-2.7283134,13.737208
161,6,-7.911247253417969,-3.5836615562438965,14.047782897949219,-0.23558309674263,-0.028874067589640617,0.05430324003100395,-8.303365,-4.254152,13.350038,-8.303365,-4.5119753,14.230566,-7.3871455,-4.465499,14.244174,-7.3871455,-4.207676,13.3636465,-8.387494,-2.7266088,13.797311,-8.387494,-2.9844322,14.677839,-7.4712744,-2.9379563,14.691447,-7.4712744,-2.6801329,13.81092
161,7,5.415597438812256,-2.834597110748291,14.900473594665527,0.03822249546647072,-0.01092853769659996,0.044511064887046814,5.19271,-3.2762046,14.510696,5.19271,-3.4166946,14.990504,5.6919665,-3.3913696,14.997919,5.6919665,-3.2508793,14.518112,5.1391983,-2.304584,14.795193,5.1391983,-2.445074,15.275,5.6384544,-2.4197488,15.282415,5.6384544,-2.2792587,14.8026085
161,4,-0.6592063307762146,-6.707293510437012,25.539159774780273,0.51936936378479,-0.052233003079891205,0.27607855200767517,-0.9430286,-7.3490887,25.002012,-0.9430286,-7.542184,25.661476,-0.2568324,-7.5073757,25.671669,-0.2568324,-7.314281,25.012203,-1.0210086,-5.933196,25.416594,-1.0210086,-6.126291,26.076057,-0.3348124,-6.091483,26.08625,-0.3348124,-5.898388,25.426785
162,0,1.8562309741973877,-0.09294707328081131,4.281285285949707,0.0013801349559798837,-0.08280046284198761,0.28313401341438293,1.5134457,-0.81662047,3.6045952,1.5134457,-1.0546365,4.4177403,2.359529,-1.0117193,4.4303026,2.359529,-0.77370334,3.6171575,1.42327,0.8208374,4.083896,1.42327,0.58282137,4.8970413,2.2693534,0.6257385,4.9096036,2.2693534,0.8637545,4.0964584
162,3,-7.625317096710205,-3.649796485900879,13.881950378417969,0.10781875997781754,0.03189181163907051,-0.08866545557975769,-7.817284,-4.210245,13.457483,-7.817284,-4.350668,13.937217,-7.3181176,-4.325348,13.944628,-7.3181176,-4.184925,13.464894,-7.8837533,-3.0032606,13.81078,-7.8837533,-3.1436837,14.290513,-7.384587,-3.1183636,14.297925,-7.384587,-2.9779406,13.818192
162,1,-8.364038467407227,-3.5996742248535156,13.916016578674316,-0.04577696695923805,-0.03337015584111214,0.10539478808641434,-8.709688,-4.2709,13.280315,-8.709688,-4.5014873,14.068083,-7.8900104,-4.4599094,14.080253,-7.8900104,-4.229322,13.292485,-8.792475,-2.7676287,13.720338,-8.792475,-2.9982162,14.508105,-7.9727964,-2.9566386,14.520276,-7.9727964,-2.7260509,13.732508
162,6,-7.896745681762695,-3.581860065460205,14.042058944702148,-0.24754559993743896,-0.03033464401960373,0.057063501328229904,-8.28837,-4.2568603,13.349793,-8.28837,-4.514654,14.230506,-7.371982,-4.468171,14.244113,-7.371982,-4.210377,13.3633995,-8.372636,-2.7267227,13.79768,-8.372636,-2.9845166,14.678393,-7.4562473,-2.9380333,14.691999,-7.4562473,-2.6802394,13.811286
162,7,5.415669918060303,-2.8345413208007812,14.900357246398926,0.03822251409292221,-0.01092473790049553,0.04451199620962143,5.1925898,-3.2762165,14.510615,5.1925898,-3.4166615,14.990424,5.6918344,-3.3913376,14.997836,5.6918344,-3.2508926,14.518028,5.1390824,-2.3046017,14.795017,5.1390824,-2.4450464,15.274825,5.638327,-2.4197226,15.282238,5.638327,-2.2792778,14.802429
162,4,-0.6401108503341675,-6.702209949493408,25.5345401763916,0.5257572531700134,-0.039287835359573364,0.2331373393535614,-0.9157705,-7.338453,24.986712,-0.9157705,-7.5278883,25.633888,-0.24237847,-7.4937305,25.643887,-0.24237847,-7.3042955,24.99671,-0.9940584,-5.9168596,25.402826,-0.9940584,-6.106295,26.050003,-0.3206664,-6.072138,26.060001,-0.3206664,-5.8827024,25.412825
163,0,1.8731334209442139,-0.08897683769464493,4.2714362144470215,0.0014786745887249708,-0.08871414512395859,0.30334874987602234,1.5325927,-0.81595504,3.5990148,1.5325927,-1.0525208,4.407186,2.3735025,-1.0098686,4.419671,2.3735025,-0.77330303,3.6114998,1.4423347,0.8230969,4.078793,1.4423347,0.5865312,4.886965,2.2832446,0.62918323,4.89945,2.2832446,0.8657489,4.091278
163,3,-7.625293731689453,-3.65023136138916,13.881826400756836,0.10781875252723694,0.03189202398061752,-0.08866535872220993,-7.8172083,-4.210908,13.457288,-7.8172083,-4.351334,13.93702,-7.3180428,-4.3260155,13.944431,-7.3180428,-4.18559,13.464699,-7.8836985,-3.0034633,13.810728,-7.8836985,-3.1438894,14.290461,-7.3845334,-3.118571,14.297872,-7.3845334,-2.9781451,13.818139
163,1,-8.361088752746582,-3.599081039428711,13.91541862487793,-0.03785005956888199,-0.027591805905103683,0.08714374154806137,-8.713861,-4.2727814,13.283647,-8.713861,-4.504758,14.076139,-7.889266,-4.462933,14.088382,-7.889266,-4.230957,13.295889,-8.79664,-2.769557,13.723666,-8.79664,-3.001533,14.516159,-7.9720445,-2.9597085,14.528401,-7.9720445,-2.7277324,13.7359085
163,6,-7.88335657119751,-3.5801568031311035,14.037723541259766,-0.2553958594799042,-0.031296227127313614,0.05887318402528763,-8.27187,-4.25704,13.352004,-8.27187,-4.5123158,14.224093,-7.364453,-4.4662905,14.237566,-7.364453,-4.2110147,13.365477,-8.356223,-2.7252097,13.800397,-8.356223,-2.9804852,14.672487,-7.4488063,-2.93446,14.685959,-7.4488063,-2.6791842,13.813869
163,7,5.4156670570373535,-2.834534168243408,14.900370597839355,0.03822251036763191,-0.01092513371258974,0.04451189562678337,5.192602,-3.2761967,14.510627,5.192602,-3.4166455,14.990438,5.6918488,-3.3913233,14.99785,5.6918488,-3.2508743,14.51804,5.139098,-2.3045907,14.7950325,5.139098,-2.4450395,15.274844,5.6383452,-2.419717,15.282256,5.6383452,-2.2792683,14.802444
163,4,-0.6217162013053894,-6.70089864730835,25.534461975097656,0.525757372379303,-0.03929091617465019,0.23313654959201813,-0.89763844,-7.3438454,24.993885,-0.89763844,-7.5329847,25.640036,-0.22531328,-7.4988832,25.650017,-0.22531328,-7.309744,25.003866,-0.97575563,-5.9252653,25.409126,-0.97575563,-6.1144047,26.055277,-0.3034305,-6.0803037,26.06526,-0.3034305,-5.8911643,25.41911
164,8,2.4600210189819336,0.709459662437439,4.154781341552734,-3.5408291410021775e-08,-2.8926220352332166e-07,7.035869487026503e-08,2.3853557,0.6711356,4.0585904,2.3853557,0.6252998,4.2151017,2.5482147,0.6335403,4.217515,2.5482147,0.679376,4.0610037,2.3792992,0.7813773,4.0908756,2.3792992,0.7355416,4.247387,2.5421581,0.743782,4.2498,2.5421581,0.7896177,4.093289
164,0,1.8908648490905762,-0.0850478783249855,4.260684967041016,0.2603828012943268,0.07658775895833969,-0.21267226338386536,1.5503511,-0.8147084,3.5875764,1.5503511,-1.0510075,4.3944464,2.3899446,-1.0085251,4.4068875,2.3899446,-0.7722261,3.6000175,1.4600127,0.82965416,4.0691423,1.4600127,0.5933551,4.8760123,2.299606,0.63583744,4.8884535,2.299606,0.8721365,4.081584
164,3,-7.62526798248291,-3.6506905555725098,13.881743431091309,0.10781947523355484,0.0318906269967556,-0.08866498619318008,-7.8172555,-4.2114887,13.457078,-7.8172555,-4.3519783,13.936796,-7.318082,-4.326721,13.944193,-7.318082,-4.1862316,13.464475,-7.883614,-3.0036168,13.810814,-7.883614,-3.1441064,14.290532,-7.3844404,-3.1188488,14.297929,-7.3844404,-2.9783592,13.818211
164,1,-8.360465049743652,-3.598621129989624,13.915373802185059,-0.02999979257583618,-0.02187407948076725,0.06906704604625702,-8.721135,-4.272766,13.2857485,-8.721135,-4.5050917,14.079051,-7.895661,-4.463324,14.091284,-7.895661,-4.230998,13.297981,-8.803717,-2.7696037,13.725964,-8.803717,-3.0019293,14.519266,-7.978242,-2.9601614,14.531498,-7.978242,-2.7278357,13.738195
164,6,-7.875421524047852,-3.579249382019043,14.036245346069336,-0.23942118883132935,-0.029316816478967667,0.05519494041800499,-8.265238,-4.259698,13.360482,-8.265238,-4.51284,14.224863,-7.3657994,-4.4673295,14.238192,-7.3657994,-4.2141876,13.37381,-8.349417,-2.7274466,13.809216,-8.349417,-2.9805884,14.673596,-7.4499784,-2.9350781,14.686925,-7.4499784,-2.6819363,13.822543
164,7,5.415714740753174,-2.8346292972564697,14.90053939819336,0.03822276368737221,-0.010935547761619091,0.04450912028551102,5.192969,-3.2760978,14.510768,5.192969,-3.416616,14.990582,5.6922426,-3.3913534,14.997981,5.6922426,-3.2508354,14.518167,5.1395903,-2.3044875,14.795313,5.1395903,-2.4450057,15.275127,5.638864,-2.419743,15.282526,5.638864,-2.2792249,14.8027115
164,4,-0.6005858778953552,-6.68533992767334,25.47780990600586,0.5347017645835876,0.0013048553373664618,0.09585124254226685,-0.8708349,-7.3098097,24.902636,-0.8708349,-7.496878,25.541403,-0.20616087,-7.463247,25.551252,-0.20616087,-7.276178,24.912485,-0.94890505,-5.888757,25.318804,-0.94890505,-6.0758257,25.957571,-0.28423104,-6.0421944,25.96742,-0.28423104,-5.855126,25.328653
165,0,1.925682783126831,-0.08030523359775543,4.247701168060303,0.34648099541664124,0.08938876539468765,-0.2403002232313156,1.5920948,-0.8111919,3.5711849,1.5920948,-1.0480539,4.3802967,2.4339933,-1.0054352,4.392773,2.4339933,-0.7685732,3.583661,1.5014403,0.838261,4.054051,1.5014403,0.60139906,4.8631625,2.3433387,0.6440178,4.875639,2.3433387,0.88087976,4.0665274
165,3,-7.625182628631592,-3.6510915756225586,13.881580352783203,0.1078193336725235,0.03188352286815643,-0.08866768330335617,-7.816975,-4.212149,13.456919,-7.816975,-4.352584,13.936639,-7.3178167,-4.3273153,13.9440365,-7.3178167,-4.1868806,13.464316,-7.8833847,-3.0038376,13.810644,-7.8833847,-3.1442723,14.290364,-7.384226,-3.1190038,14.297761,-7.384226,-2.978569,13.818041
165,1,-8.360359191894531,-3.5983152389526367,13.915399551391602,-0.02595716342329979,-0.01892043836414814,0.05976153165102005,-8.724339,-4.273786,13.285901,-8.724339,-4.5062175,14.079878,-7.898188,-4.464396,14.092121,-7.898188,-4.2319646,13.298144,-8.806988,-2.7699943,13.726126,-8.806988,-3.0024257,14.5201025,-7.9808373,-2.9606042,14.532346,-7.9808373,-2.7281728,13.738369
165,6,-7.873115062713623,-3.5790553092956543,14.036867141723633,-0.20699019730091095,-0.02534501440823078,0.047719839960336685,-8.265254,-4.264266,13.37739,-8.265254,-4.5146327,14.232635,-7.375353,-4.4695845,14.245823,-7.375353,-4.2192173,13.390578,-8.349453,-2.7322574,13.825875,-8.349453,-2.9826245,14.68112,-7.4595523,-2.9375758,14.694307,-7.4595523,-2.6872087,13.839063
165,7,5.415769100189209,-2.83455753326416,14.900396347045898,0.038222718983888626,-0.010929962620139122,0.04451052099466324,5.1927834,-3.2761252,14.510664,5.1927834,-3.4165874,14.990478,5.6920404,-3.3913138,14.997876,5.6920404,-3.2508519,14.518063,5.139384,-2.3045242,14.795094,5.139384,-2.4449863,15.274907,5.6386404,-2.4197128,15.282306,5.6386404,-2.2792506,14.802492
165,4,-0.5747097730636597,-6.678443431854248,25.468074798583984,0.5564796924591064,-0.003641761839389801,0.11691559851169586,-0.8396592,-7.313092,24.925108,-0.8396592,-7.498378,25.558037,-0.18108246,-7.4650393,25.567797,-0.18108246,-7.2797537,24.934868,-0.91762125,-5.894579,25.340368,-0.91762125,-6.0798645,25.973297,-0.2590445,-6.046526,25.983057,-0.2590445,-5.8612404,25.350128
166,9,2.386317253112793,0.850962221622467,3.6670377254486084,-4.826581800898566e-09,-2.8099114501856093e-07,6.834688548451595e-08,2.3002398,0.7907772,3.556185,2.3002398,0.7404774,3.7278955,2.4789188,0.7495013,3.7305388,2.4789188,0.79980105,3.5588284,2.2919762,0.941472,3.6003287,2.2919762,0.8911722,3.772039,2.4706552,0.9001961,3.7746825,2.4706552,0.95049584,3.602972
166,8,2.4643330574035645,0.7027009129524231,4.178492069244385,0.81648188829422,0.04123467952013016,0.01207919605076313,2.4092577,0.65439165,4.110936,2.4092577,0.6109612,4.2591963,2.563535,0.6187527,4.261479,2.563535,0.66218317,4.1132183,2.4032784,0.76343256,4.142878,2.4032784,0.7200021,4.291138,2.5575554,0.7277936,4.2934203,2.5575554,0.7712241,4.14516
166,0,1.9655965566635132,-0.07477225363254547,4.232674598693848,0.4147551655769348,0.10173588991165161,-0.26965877413749695,1.6283646,-0.80689,3.5520833,1.6283646,-1.0450903,4.3652368,2.4745176,-1.0023568,4.377755,2.4745176,-0.76415646,3.5646014,1.5376126,0.8480532,4.0368724,1.5376126,0.60985285,4.850026,2.3837657,0.65258634,4.862544,2.3837657,0.89078665,4.0493903
166,3,-7.625195026397705,-3.6515254974365234,13.8815279006958,0.10782001912593842,0.03188660368323326,-0.08866574615240097,-7.8171306,-4.2126822,13.456711,-7.8171306,-4.3532043,13.936418,-7.317957,-4.3279943,13.943802,-7.317957,-4.1874723,13.464096,-7.8834124,-3.003971,13.810783,-7.8834124,-3.1444933,14.29049,-7.384239,-3.1192837,14.297874,-7.384239,-2.9787612,13.818169
166,1,-8.36020278930664,-3.598571538925171,13.91845703125,-0.017603648826479912,-0.012835962697863579,0.04052651673555374,-8.722507,-4.2800674,13.304199,-8.722507,-4.5119147,14.095664,-7.8989234,-4.4703207,14.107849,-7.8989234,-4.238474,13.316383,-8.805033,-2.775148,13.745042,-8.805033,-3.0069947,14.536507,-7.9814487,-2.9654012,14.548691,-7.9814487,-2.7335541,13.757226
166,6,-7.8740949630737305,-3.579132556915283,14.038064956665039,-0.172385111451149,-0.021094460040330887,0.03974376246333122,-8.265977,-4.2686024,13.390264,-8.265977,-4.5150547,14.231586,-7.390511,-4.4708405,14.244538,-7.390511,-4.2243886,13.403215,-8.350017,-2.7360637,13.839196,-8.350017,-2.9825156,14.680519,-7.4745507,-2.9383018,14.693471,-7.4745507,-2.69185,13.852148
166,7,5.415775299072266,-2.8346753120422363,14.90063190460205,0.03822295740246773,-0.010942223481833935,0.044507306069135666,5.193207,-3.2760158,14.510852,5.193207,-3.4165711,14.990671,5.692499,-3.3913553,14.998058,5.692499,-3.2508,14.518238,5.139927,-2.304412,14.795467,5.139927,-2.4449675,15.275288,5.6392198,-2.4197516,15.282674,5.6392198,-2.279196,14.802854
166,4,-0.5530694723129272,-6.676214218139648,25.464832305908203,0.5564842224121094,-0.0037253666669130325,0.11689114570617676,-0.8204242,-7.319367,24.927795,-0.8204242,-7.504382,25.55939,-0.16320091,-7.4711905,25.569113,-0.16320091,-7.286175,24.93752,-0.8982692,-5.899794,25.343637,-0.8982692,-6.0848093,25.975231,-0.24104592,-6.051617,25.984953,-0.24104592,-5.866602,25.35336
167,9,2.387173891067505,0.8750451803207397,3.544875383377075,5.623985767364502,0.28320935368537903,0.08299046754837036,2.3047915,0.8477212,3.3727283,2.3047915,0.79655373,3.5473409,2.4864962,0.80570394,3.5500221,2.4864962,0.8568714,3.3754098,2.2964454,1.0003514,3.4174545,2.2964454,0.94918394,3.5920668,2.4781504,0.9583341,3.594748,2.4781504,1.0095016,3.4201357
167,0,2.000669479370117,-0.06926395744085312,4.216041564941406,0.4550785720348358,0.11165395379066467,-0.29610732197761536,1.6555915,-0.8022703,3.5329418,1.6555915,-1.041654,4.349854,2.5056856,-0.99884534,4.3623986,2.5056856,-0.7594617,3.5454862,1.5650148,0.8541667,4.0183353,1.5650148,0.61478305,4.8352475,2.415109,0.6575916,4.847792,2.415109,0.8969753,4.0308795
167,3,-7.625122547149658,-3.6519551277160645,13.881442070007324,0.10782086849212646,0.031879305839538574,-0.08866734802722931,-7.8170753,-4.2132134,13.4565325,-7.8170753,-4.3537793,13.936224,-7.3178997,-4.3286424,13.94359,-7.3178997,-4.188076,13.463899,-7.8831906,-3.004115,13.810841,-7.8831906,-3.1446812,14.290532,-7.384015,-3.119544,14.297898,-7.384015,-2.978978,13.818207
167,1,-8.360998153686523,-3.5994200706481934,13.923510551452637,-0.011305798776447773,-0.008243955671787262,0.02602658048272133,-8.727801,-4.283158,13.316212,-8.727801,-4.5133266,14.101677,-7.9104314,-4.472166,14.113739,-7.9104314,-4.2419972,13.328273,-8.809936,-2.7811158,13.756362,-8.809936,-3.0112844,14.541827,-7.992565,-2.9701238,14.553889,-7.992565,-2.739955,13.768423
167,6,-7.875802516937256,-3.579335927963257,14.039306640625,-0.14594385027885437,-0.017840702086687088,0.03365184739232063,-8.268074,-4.2702427,13.395012,-8.268074,-4.5147133,14.229282,-7.3999157,-4.470995,14.242094,-7.3999157,-4.2265244,13.407823,-8.351853,-2.7381177,13.843978,-8.351853,-2.982588,14.678248,-7.4836946,-2.93887,14.691059,-7.4836946,-2.6943994,13.856789
167,7,5.415882587432861,-2.834759473800659,14.900751113891602,0.0382232628762722,-0.010951855219900608,0.04450467973947525,5.1935554,-3.2759242,14.510961,5.1935554,-3.4165297,14.990786,5.6928706,-3.3913853,14.998154,5.6928706,-3.2507799,14.518329,5.1404257,-2.3043122,14.795677,5.1404257,-2.4449177,15.275502,5.6397414,-2.4197736,15.28287,5.6397414,-2.2791681,14.803045
167,4,-0.5332142114639282,-6.674867153167725,25.464815139770508,0.556489109992981,-0.0038155398797243834,0.11686468124389648,-0.8012873,-7.320012,24.932098,-0.8012873,-7.5047607,25.562565,-0.1452094,-7.471722,25.572247,-0.1452094,-7.2869735,24.94178,-0.8789278,-5.9001455,25.34817,-0.8789278,-6.0848947,25.978636,-0.22284997,-6.051856,25.988317,-0.22284997,-5.8671074,25.35785
168,8,2.498349905014038,0.7107962369918823,4.153090476989746,0.5123058557510376,0.11256015300750732,-0.28829941153526306,2.46441,0.6878102,4.039029,2.46441,0.64677906,4.1790576,2.6101246,0.654135,4.181213,2.6101246,0.6951662,4.0411844,2.4582262,0.80062085,4.072085,2.4582262,0.75958973,4.2121134,2.6039407,0.76694566,4.2142687,2.6039407,0.80797684,4.07424
168,0,2.0161595344543457,-0.06427894532680511,4.203282833099365,0.4276143014431,0.1090010553598404,-0.2919965386390686,1.6580853,-0.7996736,3.5218096,1.6580853,-1.0401714,4.3425636,2.5121686,-0.99705553,4.3551974,2.5121686,-0.75655776,3.5344434,1.5670993,0.8601566,4.008174,1.5670993,0.6196588,4.828928,2.4211826,0.6627747,4.841562,2.4211826,0.90327245,4.0208077
168,3,-7.6251983642578125,-3.6522903442382812,13.88133716583252,0.10782015323638916,0.03189151734113693,-0.08866384625434875,-7.8171306,-4.2138157,13.456358,-7.8171306,-4.3543763,13.936052,-7.317955,-4.329177,13.943437,-7.317955,-4.1886168,13.463741,-7.8834314,-3.0043082,13.810768,-7.8834314,-3.1448686,14.290463,-7.384256,-3.1196692,14.297847,-7.384256,-2.9791088,13.818152
168,1,-8.36154842376709,-3.6003713607788086,13.927932739257812,-0.012730293907225132,-0.009284120984375477,0.0293059591203928,-8.724552,-4.286052,13.32096,-8.724552,-4.514853,14.101796,-7.9120073,-4.473834,14.113815,-7.9120073,-4.2450333,13.332979,-8.80698,-2.782343,13.761578,-8.80698,-3.011144,14.542414,-7.9944353,-2.970125,14.554433,-7.9944353,-2.7413242,13.773597
168,6,-7.877259254455566,-3.579176425933838,14.039291381835938,-0.13454559445381165,-0.01646364852786064,0.031019125133752823,-8.2652645,-4.267264,13.389131,-8.2652645,-4.5090213,14.214184,-7.4067087,-4.4656796,14.226884,-7.4067087,-4.2239223,13.401831,-8.349245,-2.7352376,13.838046,-8.349245,-2.9769948,14.663098,-7.4906893,-2.9336534,14.675798,-7.4906893,-2.691896,13.850746
168,7,5.415737628936768,-2.834707736968994,14.90074348449707,0.03822300583124161,-0.010946531780064106,0.04450620710849762,5.193354,-3.2759576,14.51094,5.193354,-3.4165547,14.990759,5.692658,-3.3913488,14.998145,5.692658,-3.2507517,14.518326,5.140095,-2.3043728,14.795633,5.140095,-2.44497,15.275454,5.639399,-2.419764,15.282839,5.639399,-2.279167,14.80302
168,4,-0.5141652822494507,-6.674031734466553,25.466121673583984,0.5564852356910706,-0.0037451134994626045,0.11688531190156937,-0.7820034,-7.320758,24.936377,-0.7820034,-7.505211,25.565865,-0.1269533,-7.4721427,25.575554,-0.1269533,-7.2876897,24.946066,-0.8598525,-5.9005804,25.352516,-0.8598525,-6.0850334,25.982006,-0.2048024,-6.051965,25.991695,-0.2048024,-5.867512,25.362207
169,9,2.4017341136932373,1.0042227506637573,3.120006561279297,0.34296950697898865,1.7563585042953491,-5.933894634246826,2.3237576,0.9715109,2.960673,2.3237576,0.91843736,3.1419208,2.512356,0.9279479,3.1447058,2.512356,0.98102134,2.963458,2.3148603,1.1340181,3.0082588,2.3148603,1.0809445,3.1895068,2.5034585,1.090455,3.1922915,2.5034585,1.1435286,3.0110438
169,8,2.5464327335357666,0.7249674797058105,4.115579128265381,0.8066143989562988,0.21432626247406006,-0.5811139345169067,2.525862,0.7125494,3.9897025,2.525862,0.67224103,4.1273565,2.6690993,0.6794641,4.129472,2.6690993,0.71977246,3.9918175,2.5196145,0.82665795,4.023116,2.5196145,0.7863496,4.1607704,2.6628518,0.79357266,4.162885,2.6628518,0.833881,4.025231
169,0,2.0238945484161377,-0.059780221432447433,4.193116188049316,0.3990982174873352,0.10525494813919067,-0.28482773900032043,1.6594812,-0.79740375,3.512338,1.6594812,-1.0386567,4.3362246,2.516781,-0.9954254,4.3488836,2.516781,-0.7541725,3.524997,1.5684153,0.8658671,3.9993818,1.5684153,0.6246142,4.8232684,2.4257152,0.6678454,4.8359275,2.4257152,0.9090983,4.012041
169,3,-7.624991416931152,-3.652669906616211,13.88115119934082,0.10782048851251602,0.03186921030282974,-0.08867146074771881,-7.8165975,-4.21441,13.456247,-7.8165975,-4.3548756,13.935943,-7.3174486,-4.3297048,13.943314,-7.3174486,-4.189239,13.463618,-7.88284,-3.0045164,13.810532,-7.88284,-3.144982,14.290227,-7.3836913,-3.1198115,14.297598,-7.3836913,-2.9793458,13.817903
169,1,-8.360020637512207,-3.601397752761841,13.933213233947754,-0.02735311910510063,-0.0199371799826622,0.06297498941421509,-8.710966,-4.287244,13.3269615,-8.710966,-4.5162063,14.108874,-7.897341,-4.4751773,14.120889,-7.897341,-4.246215,13.338975,-8.793274,-2.7839322,13.767165,-8.793274,-3.0128946,14.549079,-7.9796486,-2.971866,14.561093,-7.9796486,-2.7429035,13.77918
169,6,-7.878610134124756,-3.5789520740509033,14.03958511352539,-0.10858665406703949,-0.013276162557303905,0.025038449093699455,-8.270742,-4.265591,13.394777,-8.270742,-4.5061216,14.216196,-7.416011,-4.46302,14.228817,-7.416011,-4.2224894,13.407398,-8.354488,-2.7360225,13.8426695,-8.354488,-2.9765527,14.664089,-7.499757,-2.933451,14.67671,-7.499757,-2.6929207,13.855291
169,7,5.415952205657959,-2.834624767303467,14.900491714477539,0.03822312131524086,-0.010940629988908768,0.04450756311416626,5.193177,-3.2759855,14.510767,5.193177,-3.4164891,14.990592,5.692461,-3.391312,14.997965,5.692461,-3.250808,14.51814,5.1399817,-2.3043964,14.795271,5.1399817,-2.4449003,15.275096,5.6392655,-2.4197228,15.282469,5.6392655,-2.279219,14.802644
169,4,-0.47492098808288574,-6.673737049102783,25.469768524169922,0.6183121800422668,-0.00931499246507883,0.14742141962051392,-0.7342899,-7.3286314,24.961315,-0.7342899,-7.5139675,25.594244,-0.075692475,-7.4807568,25.60397,-0.075692475,-7.2954197,24.971039,-0.8127773,-5.8951,25.381084,-0.8127773,-6.0804367,26.014015,-0.15417981,-6.0472255,26.02374,-0.15417981,-5.861889,25.39081
170,9,2.4225897789001465,1.0678857564926147,2.9483349323272705,0.5036643147468567,1.6787667274475098,-5.642937660217285,2.3518384,1.0297357,2.803955,2.3518384,0.977918,2.9810479,2.5361006,0.9872292,2.9837723,2.5361006,1.039047,2.8066797,2.3435583,1.1806676,2.8481183,2.3435583,1.12885,3.0252109,2.5278208,1.1381612,3.0279353,2.5278208,1.189979,2.8508427
170,8,2.544454336166382,0.76841801404953,3.9526844024658203,0.3851988911628723,0.4729350805282593,-1.5440881252288818,2.4798777,0.7677312,3.8089004,2.4798777,0.72823834,3.9438715,2.6203136,0.73533493,3.945948,2.6203136,0.7748278,3.8109767,2.4735548,0.882987,3.8426244,2.4735548,0.8434942,3.9775956,2.6139908,0.85059077,3.979672,2.6139908,0.8900836,3.844701
170,0,2.0297515392303467,-0.055362410843372345,4.184713840484619,0.37790870666503906,0.10156545788049698,-0.2762589454650879,1.6646161,-0.794509,3.5053244,1.6646161,-1.0356822,4.32956,2.522223,-0.99234515,4.3422403,2.522223,-0.75117195,3.518005,1.5732226,0.8714626,3.9927914,1.5732226,0.6302894,4.817027,2.4308298,0.6736264,4.8297076,2.4308298,0.91479963,4.0054717
170,3,-7.624903678894043,-3.6529881954193115,13.880972862243652,0.10781987756490707,0.031862180680036545,-0.08867470175027847,-7.8162236,-4.215027,13.45613,-7.8162236,-4.35539,13.935838,-7.317094,-4.330168,13.943217,-7.317094,-4.1898046,13.4635105,-7.882619,-3.0047395,13.810263,-7.882619,-3.145103,14.28997,-7.383489,-3.1198807,14.29735,-7.383489,-2.9795172,13.817643
